20231005_0097.fit  2  2460222.59131409  684.267  872.206  B  -9.039  0.004
20231005_0097.fit  3  2460222.59131409  621.098  164.037  B  -8.217  0.006
20231005_0098.fit  1  2460222.59151628  179.751  433.612  V  -10.271  0.003
20231005_0098.fit  2  2460222.59151628  684.924  870.544  V  -9.853  0.003
20231005_0098.fit  3  2460222.59151628  621.852  162.188  V  -8.968  0.006
20231005_0099.fit  1  2460222.59163201  179.508  431.914  R  -10.818  0.003
20231005_0099.fit  2  2460222.59163201  684.624  868.666  R  -10.291  0.004
20231005_0099.fit  3  2460222.59163201  621.536  160.834  R  -9.407  0.007
20231005_0100.fit  1  2460222.591843  179.400  434.776  B  -9.455  0.003
20231005_0100.fit  2  2460222.591843  684.567  871.678  B  -9.138  0.003
20231005_0100.fit  3  2460222.591843  621.363  163.552  B  -8.333  0.005
20231005_0101.fit  1  2460222.59204496  180.067  434.530  V  -10.294  0.003
20231005_0101.fit  2  2460222.59204496  685.031  871.082  V  -9.873  0.003
20231005_0101.fit  3  2460222.59204496  622.214  163.123  V  -8.999  0.006
20231005_0102.fit  1  2460222.59220108  179.440  432.625  R  -10.839  0.003
20231005_0102.fit  2  2460222.59220108  684.508  869.492  R  -10.329  0.004
20231005_0102.fit  3  2460222.59220108  621.515  161.451  R  -9.417  0.007
20231005_0103.fit  1  2460222.5924123  179.655  435.345  B  -9.377  0.003
20231005_0103.fit  2  2460222.5924123  684.869  872.399  B  -9.060  0.004
20231005_0103.fit  3  2460222.5924123  621.648  164.071  B  -8.243  0.006
20231005_0104.fit  1  2460222.59261437  179.506  433.772  V  -10.276  0.003
20231005_0104.fit  2  2460222.59261437  684.776  870.710  V  -9.846  0.003
20231005_0104.fit  3  2460222.59261437  621.779  162.534  V  -8.988  0.006
20231005_0105.fit  1  2460222.59276946  179.814  433.565  R  -10.864  0.003
20231005_0105.fit  2  2460222.59276946  685.274  870.522  R  -10.359  0.004
20231005_0105.fit  3  2460222.59276946  621.881  162.431  R  -9.439  0.007
20231005_0106.fit  1  2460222.59296933  179.556  435.043  B  -9.416  0.003
20231005_0106.fit  2  2460222.59296933  684.959  872.143  B  -9.107  0.003
20231005_0106.fit  3  2460222.59296933  621.589  163.859  B  -8.288  0.005
20231005_0107.fit  1  2460222.59317163  180.133  434.060  V  -10.247  0.003
20231005_0107.fit  2  2460222.59317163  685.170  869.650  V  -9.834  0.003
20231005_0107.fit  3  2460222.59317163  622.256  163.046  V  -8.929  0.006
20231005_0108.fit  1  2460222.5933281  179.898  435.544  R  -10.804  0.003
20231005_0108.fit  2  2460222.5933281  685.540  872.449  R  -10.301  0.004
20231005_0108.fit  3  2460222.5933281  622.021  164.379  R  -9.355  0.007
20231005_0109.fit  1  2460222.59352809  179.314  435.291  B  -9.369  0.003
20231005_0109.fit  2  2460222.59352809  684.516  872.172  B  -9.033  0.004
20231005_0109.fit  3  2460222.59352809  621.466  164.273  B  -8.226  0.006
20231005_0110.fit  1  2460222.59373075  180.236  433.123  V  -10.270  0.003
20231005_0110.fit  2  2460222.59373075  685.522  869.887  V  -9.825  0.003
20231005_0110.fit  3  2460222.59373075  622.479  161.593  V  -8.927  0.006
20231005_0111.fit  1  2460222.59384856  179.855  431.238  R  -10.757  0.003
20231005_0111.fit  2  2460222.59384856  685.235  868.414  R  -10.262  0.004
20231005_0111.fit  3  2460222.59384856  621.964  159.975  R  -9.318  0.007
20231005_0112.fit  1  2460222.59404856  179.519  433.950  B  -9.349  0.003
20231005_0112.fit  2  2460222.59404856  684.544  870.678  B  -9.020  0.004
20231005_0112.fit  3  2460222.59404856  621.476  162.583  B  -8.211  0.006
20231005_0113.fit  1  2460222.59425087  179.580  433.936  V  -10.289  0.003
20231005_0113.fit  2  2460222.59425087  685.038  870.746  V  -9.846  0.003
20231005_0113.fit  3  2460222.59425087  621.986  162.715  V  -8.986  0.006
20231005_0114.fit  1  2460222.59436579  179.697  434.792  R  -10.812  0.003
20231005_0114.fit  2  2460222.59436579  684.796  871.839  R  -10.298  0.004
20231005_0114.fit  3  2460222.59436579  621.736  163.499  R  -9.407  0.007
20231005_0115.fit  1  2460222.59456519  179.827  436.471  B  -9.353  0.003
20231005_0115.fit  2  2460222.59456519  684.909  873.470  B  -9.005  0.004
20231005_0115.fit  3  2460222.59456519  621.836  165.115  B  -8.212  0.006
20231005_0116.fit  1  2460222.59476762  179.994  433.575  V  -10.293  0.003
20231005_0116.fit  2  2460222.59476762  685.231  870.059  V  -9.872  0.003
20231005_0116.fit  3  2460222.59476762  622.197  162.065  V  -9.012  0.006
20231005_0117.fit  1  2460222.59488346  179.493  433.683  R  -10.837  0.003
20231005_0117.fit  2  2460222.59488346  684.917  870.542  R  -10.326  0.004
20231005_0117.fit  3  2460222.59488346  621.596  162.503  R  -9.407  0.007
20231005_0118.fit  1  2460222.59508253  179.521  434.075  B  -9.396  0.003
20231005_0118.fit  2  2460222.59508253  684.818  870.827  B  -9.073  0.003
20231005_0118.fit  3  2460222.59508253  621.655  162.800  B  -8.266  0.005
20231005_0119.fit  1  2460222.59528553  179.855  434.628  V  -10.272  0.003
20231005_0119.fit  2  2460222.59528553  685.239  871.443  V  -9.844  0.003
20231005_0119.fit  3  2460222.59528553  622.113  163.209  V  -8.972  0.006
20231005_0120.fit  1  2460222.59540022  179.122  433.668  R  -10.864  0.003
20231005_0120.fit  2  2460222.59540022  684.425  870.519  R  -10.338  0.004
20231005_0120.fit  3  2460222.59540022  621.403  162.410  R  -9.418  0.007
20231005_0121.fit  1  2460222.59560032  179.606  434.770  B  -9.425  0.003
20231005_0121.fit  2  2460222.59560032  684.805  871.813  B  -9.094  0.003
20231005_0121.fit  3  2460222.59560032  621.757  163.501  B  -8.290  0.005
20231005_0122.fit  1  2460222.59580228  180.104  433.741  V  -10.307  0.003
20231005_0122.fit  2  2460222.59580228  685.390  870.819  V  -9.871  0.003
20231005_0122.fit  3  2460222.59580228  622.185  162.458  V  -8.988  0.006
20231005_0123.fit  1  2460222.59591709  180.050  434.042  R  -10.917  0.003
20231005_0123.fit  2  2460222.59591709  685.456  870.676  R  -10.391  0.004
20231005_0123.fit  3  2460222.59591709  622.462  162.616  R  -9.481  0.007
20231005_0124.fit  1  2460222.59611777  179.726  434.664  B  -9.467  0.003
20231005_0124.fit  2  2460222.59611777  684.995  871.672  B  -9.142  0.003
20231005_0124.fit  3  2460222.59611777  621.950  163.505  B  -8.333  0.005
20231005_0125.fit  1  2460222.5963217  180.101  434.245  V  -10.338  0.003
20231005_0125.fit  2  2460222.5963217  685.272  871.126  V  -9.885  0.003
20231005_0125.fit  3  2460222.5963217  622.251  162.896  V  -9.026  0.005
20231005_0126.fit  1  2460222.59643651  179.816  432.537  R  -10.833  0.003
20231005_0126.fit  2  2460222.59643651  685.182  869.646  R  -10.304  0.004
20231005_0126.fit  3  2460222.59643651  621.660  161.401  R  -9.406  0.007
20231005_0127.fit  1  2460222.59663708  179.562  434.461  B  -9.392  0.003
20231005_0127.fit  2  2460222.59663708  684.968  871.848  B  -9.062  0.004
20231005_0127.fit  3  2460222.59663708  621.712  163.350  B  -8.245  0.006
20231005_0128.fit  1  2460222.59684112  180.013  433.779  V  -10.252  0.003
20231005_0128.fit  2  2460222.59684112  685.289  871.021  V  -9.825  0.003
20231005_0128.fit  3  2460222.59684112  622.253  162.856  V  -8.947  0.006
20231005_0129.fit  1  2460222.59695673  179.500  436.159  R  -10.777  0.003
20231005_0129.fit  2  2460222.59695673  684.612  873.035  R  -10.270  0.004
20231005_0129.fit  3  2460222.59695673  621.497  164.918  R  -9.348  0.007
20231005_0130.fit  1  2460222.59715615  179.554  434.815  B  -9.428  0.003
20231005_0130.fit  2  2460222.59715615  684.906  871.756  B  -9.093  0.003
20231005_0130.fit  3  2460222.59715615  621.674  163.525  B  -8.274  0.005
20231005_0131.fit  1  2460222.59735914  179.753  433.911  V  -10.326  0.003
20231005_0131.fit  2  2460222.59735914  685.335  871.034  V  -9.874  0.003
20231005_0131.fit  3  2460222.59735914  622.232  162.550  V  -9.004  0.006
20231005_0132.fit  1  2460222.59747418  179.844  434.177  R  -10.859  0.003
20231005_0132.fit  2  2460222.59747418  684.506  870.959  R  -10.338  0.004
20231005_0132.fit  3  2460222.59747418  621.572  162.972  R  -9.432  0.007
20231005_0133.fit  1  2460222.59767405  179.201  435.043  B  -9.400  0.003
20231005_0133.fit  2  2460222.59767405  684.539  872.133  B  -9.086  0.003
20231005_0133.fit  3  2460222.59767405  621.503  163.947  B  -8.280  0.005
20231005_0134.fit  1  2460222.59787683  179.935  433.685  V  -10.343  0.003
20231005_0134.fit  2  2460222.59787683  684.922  870.556  V  -9.911  0.003
20231005_0134.fit  3  2460222.59787683  621.835  162.750  V  -9.028  0.005
20231005_0135.fit  1  2460222.5980333  179.469  433.478  R  -10.894  0.003
20231005_0135.fit  2  2460222.5980333  684.649  870.275  R  -10.351  0.004
20231005_0135.fit  3  2460222.5980333  621.609  162.496  R  -9.450  0.007
20231005_0136.fit  1  2460222.59823294  179.446  435.311  B  -9.443  0.003
20231005_0136.fit  2  2460222.59823294  684.617  872.402  B  -9.113  0.003
20231005_0136.fit  3  2460222.59823294  621.530  164.033  B  -8.292  0.005
20231005_0137.fit  1  2460222.59843559  180.458  433.714  V  -10.301  0.003
20231005_0137.fit  2  2460222.59843559  685.517  870.790  V  -9.864  0.003
20231005_0137.fit  3  2460222.59843559  622.508  162.473  V  -8.997  0.006
20231005_0138.fit  1  2460222.59855213  179.548  434.022  R  -10.828  0.003
20231005_0138.fit  2  2460222.59855213  684.936  870.739  R  -10.299  0.004
20231005_0138.fit  3  2460222.59855213  621.522  162.780  R  -9.391  0.007
20231005_0139.fit  1  2460222.59875236  179.734  435.418  B  -9.454  0.003
20231005_0139.fit  2  2460222.59875236  684.635  872.203  B  -9.131  0.003
20231005_0139.fit  3  2460222.59875236  621.774  163.956  B  -8.317  0.005
20231005_0140.fit  1  2460222.59895409  179.836  433.742  V  -10.345  0.003
20231005_0140.fit  2  2460222.59895409  685.062  870.875  V  -9.892  0.003
20231005_0140.fit  3  2460222.59895409  621.913  162.502  V  -9.026  0.005
20231005_0141.fit  1  2460222.59911021  179.813  434.230  R  -10.889  0.003
20231005_0141.fit  2  2460222.59911021  685.053  871.151  R  -10.352  0.004
20231005_0141.fit  3  2460222.59911021  622.121  162.760  R  -9.452  0.007
20231005_0142.fit  1  2460222.59931054  179.525  435.567  B  -9.414  0.003
20231005_0142.fit  2  2460222.59931054  684.826  872.080  B  -9.081  0.003
20231005_0142.fit  3  2460222.59931054  621.514  164.169  B  -8.267  0.006
20231005_0143.fit  1  2460222.59951262  180.478  433.921  V  -10.297  0.003
20231005_0143.fit  2  2460222.59951262  685.610  870.996  V  -9.851  0.003
20231005_0143.fit  3  2460222.59951262  622.458  162.528  V  -8.970  0.006
20231005_0144.fit  1  2460222.59963136  179.928  433.083  R  -10.887  0.003
20231005_0144.fit  2  2460222.59963136  685.483  870.094  R  -10.367  0.004
20231005_0144.fit  3  2460222.59963136  621.987  162.117  R  -9.461  0.007
20231005_0145.fit  1  2460222.59983088  179.705  434.925  B  -9.468  0.003
20231005_0145.fit  2  2460222.59983088  685.103  871.838  B  -9.131  0.003
20231005_0145.fit  3  2460222.59983088  622.103  163.513  B  -8.318  0.005
20231005_0146.fit  1  2460222.60003377  180.455  433.957  V  -10.317  0.003
20231005_0146.fit  2  2460222.60003377  685.522  871.031  V  -9.867  0.003
20231005_0146.fit  3  2460222.60003377  622.485  162.857  V  -8.989  0.006
20231005_0147.fit  1  2460222.6001487  178.866  435.514  R  -10.802  0.003
20231005_0147.fit  2  2460222.6001487  684.291  872.321  R  -10.296  0.004
20231005_0147.fit  3  2460222.6001487  620.940  163.978  R  -9.378  0.007
20231005_0148.fit  1  2460222.60034857  180.060  435.369  B  -9.436  0.003
20231005_0148.fit  2  2460222.60034857  685.038  872.310  B  -9.104  0.003
20231005_0148.fit  3  2460222.60034857  622.126  163.995  B  -8.294  0.005
20231005_0149.fit  1  2460222.60055122  180.079  433.782  V  -10.324  0.003
20231005_0149.fit  2  2460222.60055122  685.473  870.901  V  -9.884  0.003
20231005_0149.fit  3  2460222.60055122  622.114  162.533  V  -9.011  0.006
20231005_0150.fit  1  2460222.60066638  180.475  433.487  R  -10.876  0.003
20231005_0150.fit  2  2460222.60066638  685.494  870.376  R  -10.339  0.004
20231005_0150.fit  3  2460222.60066638  622.473  162.314  R  -9.431  0.007
20231005_0151.fit  1  2460222.60086533  179.955  435.271  B  -9.439  0.003
20231005_0151.fit  2  2460222.60086533  685.075  872.176  B  -9.097  0.003
20231005_0151.fit  3  2460222.60086533  622.067  163.929  B  -8.291  0.005
20231005_0152.fit  1  2460222.60106809  179.965  434.790  V  -10.293  0.003
20231005_0152.fit  2  2460222.60106809  685.104  871.521  V  -9.847  0.003
20231005_0152.fit  3  2460222.60106809  622.129  163.483  V  -8.959  0.006
20231005_0153.fit  1  2460222.60118313  179.649  433.910  R  -10.899  0.003
20231005_0153.fit  2  2460222.60118313  684.909  870.924  R  -10.359  0.004
20231005_0153.fit  3  2460222.60118313  621.763  162.796  R  -9.452  0.007
20231005_0154.fit  1  2460222.60138335  179.906  435.212  B  -9.431  0.003
20231005_0154.fit  2  2460222.60138335  685.046  872.112  B  -9.094  0.003
20231005_0154.fit  3  2460222.60138335  622.095  163.987  B  -8.276  0.005
20231005_0155.fit  1  2460222.60159375  180.436  433.550  V  -10.289  0.003
20231005_0155.fit  2  2460222.60159375  685.488  870.656  V  -9.837  0.003
20231005_0155.fit  3  2460222.60159375  622.464  162.398  V  -8.975  0.006
20231005_0156.fit  1  2460222.60170937  179.513  433.774  R  -10.878  0.003
20231005_0156.fit  2  2460222.60170937  685.053  870.868  R  -10.335  0.004
20231005_0156.fit  3  2460222.60170937  621.811  162.432  R  -9.436  0.007
20231005_0157.fit  1  2460222.60190982  179.468  435.066  B  -9.424  0.003
20231005_0157.fit  2  2460222.60190982  684.555  872.120  B  -9.081  0.003
20231005_0157.fit  3  2460222.60190982  621.621  163.874  B  -8.273  0.005
20231005_0158.fit  1  2460222.60211329  180.309  434.534  V  -10.319  0.003
20231005_0158.fit  2  2460222.60211329  685.488  871.209  V  -9.868  0.003
20231005_0158.fit  3  2460222.60211329  622.437  163.425  V  -9.005  0.006
20231005_0159.fit  1  2460222.60222833  179.874  434.296  R  -10.842  0.003
20231005_0159.fit  2  2460222.60222833  684.944  871.411  R  -10.299  0.004
20231005_0159.fit  3  2460222.60222833  621.785  163.205  R  -9.417  0.007
20231005_0160.fit  1  2460222.60242774  179.585  434.855  B  -9.447  0.003
20231005_0160.fit  2  2460222.60242774  684.849  871.922  B  -9.107  0.003
20231005_0160.fit  3  2460222.60242774  621.784  163.706  B  -8.301  0.005
20231005_0161.fit  1  2460222.60263965  180.197  434.208  V  -10.307  0.003
20231005_0161.fit  2  2460222.60263965  685.022  871.072  V  -9.853  0.003
20231005_0161.fit  3  2460222.60263965  622.281  162.670  V  -8.993  0.006
20231005_0162.fit  1  2460222.60275445  180.072  434.021  R  -10.895  0.003
20231005_0162.fit  2  2460222.60275445  685.283  871.069  R  -10.356  0.004
20231005_0162.fit  3  2460222.60275445  621.926  163.029  R  -9.470  0.006
20231005_0163.fit  1  2460222.60295375  179.717  435.224  B  -9.410  0.003
20231005_0163.fit  2  2460222.60295375  684.914  872.203  B  -9.063  0.004
20231005_0163.fit  3  2460222.60295375  622.073  163.999  B  -8.253  0.006
20231005_0164.fit  1  2460222.60315571  180.533  433.893  V  -10.318  0.003
20231005_0164.fit  2  2460222.60315571  685.668  870.686  V  -9.863  0.003
20231005_0164.fit  3  2460222.60315571  622.673  162.597  V  -9.010  0.006
20231005_0165.fit  1  2460222.60327075  180.427  433.247  R  -10.901  0.003
20231005_0165.fit  2  2460222.60327075  685.718  870.345  R  -10.362  0.004
20231005_0165.fit  3  2460222.60327075  622.529  162.137  R  -9.440  0.007
20231005_0166.fit  1  2460222.60347086  179.970  435.325  B  -9.440  0.003
20231005_0166.fit  2  2460222.60347086  684.819  872.352  B  -9.108  0.003
20231005_0166.fit  3  2460222.60347086  621.953  164.123  B  -8.306  0.005
20231005_0167.fit  1  2460222.60367292  180.039  434.740  V  -10.274  0.003
20231005_0167.fit  2  2460222.60367292  685.108  871.705  V  -9.816  0.004
20231005_0167.fit  3  2460222.60367292  622.259  163.388  V  -8.954  0.006
20231005_0168.fit  1  2460222.60378785  180.715  433.490  R  -10.873  0.003
20231005_0168.fit  2  2460222.60378785  685.672  870.488  R  -10.331  0.004
20231005_0168.fit  3  2460222.60378785  622.807  162.215  R  -9.427  0.007
20231005_0169.fit  1  2460222.60398738  179.544  435.420  B  -9.456  0.003
20231005_0169.fit  2  2460222.60398738  684.866  872.314  B  -9.120  0.003
20231005_0169.fit  3  2460222.60398738  621.782  164.026  B  -8.288  0.005
20231005_0170.fit  1  2460222.60419014  180.557  433.636  V  -10.304  0.003
20231005_0170.fit  2  2460222.60419014  685.865  870.938  V  -9.859  0.003
20231005_0170.fit  3  2460222.60419014  622.650  162.445  V  -8.986  0.006
20231005_0171.fit  1  2460222.60430541  180.056  434.087  R  -10.841  0.003
20231005_0171.fit  2  2460222.60430541  685.455  870.965  R  -10.303  0.004
20231005_0171.fit  3  2460222.60430541  622.622  163.021  R  -9.406  0.007
20231005_0172.fit  1  2460222.60450552  179.558  435.281  B  -9.419  0.003
20231005_0172.fit  2  2460222.60450552  684.906  872.373  B  -9.087  0.003
20231005_0172.fit  3  2460222.60450552  621.848  164.149  B  -8.281  0.005
20231005_0173.fit  1  2460222.6047084  180.509  434.011  V  -10.272  0.003
20231005_0173.fit  2  2460222.6047084  685.892  870.941  V  -9.800  0.004
20231005_0173.fit  3  2460222.6047084  622.789  162.722  V  -8.930  0.006
20231005_0174.fit  1  2460222.60486453  179.678  434.301  R  -10.896  0.003
20231005_0174.fit  2  2460222.60486453  684.979  871.465  R  -10.353  0.004
20231005_0174.fit  3  2460222.60486453  621.981  163.162  R  -9.445  0.007
20231005_0175.fit  1  2460222.60506464  179.736  434.944  B  -9.430  0.003
20231005_0175.fit  2  2460222.60506464  684.738  871.831  B  -9.092  0.003
20231005_0175.fit  3  2460222.60506464  621.958  163.618  B  -8.261  0.006
20231005_0176.fit  1  2460222.60526752  180.474  434.701  V  -10.280  0.003
20231005_0176.fit  2  2460222.60526752  685.782  871.669  V  -9.820  0.004
20231005_0176.fit  3  2460222.60526752  622.640  163.502  V  -8.964  0.006
20231005_0177.fit  1  2460222.60538221  180.003  434.133  R  -10.850  0.003
20231005_0177.fit  2  2460222.60538221  685.339  871.174  R  -10.325  0.004
20231005_0177.fit  3  2460222.60538221  622.060  163.006  R  -9.401  0.007
20231005_0178.fit  1  2460222.60558174  179.202  435.373  B  -9.428  0.003
20231005_0178.fit  2  2460222.60558174  684.479  872.627  B  -9.085  0.003
20231005_0178.fit  3  2460222.60558174  621.478  164.074  B  -8.285  0.005
20231005_0179.fit  1  2460222.60578346  179.739  434.002  V  -10.319  0.003
20231005_0179.fit  2  2460222.60578346  684.934  870.990  V  -9.861  0.003
20231005_0179.fit  3  2460222.60578346  621.679  162.686  V  -8.987  0.006
20231005_0180.fit  1  2460222.60589862  180.373  433.376  R  -10.832  0.003
20231005_0180.fit  2  2460222.60589862  685.587  870.504  R  -10.298  0.004
20231005_0180.fit  3  2460222.60589862  622.496  162.059  R  -9.372  0.007
20231005_0181.fit  1  2460222.60609815  179.529  435.457  B  -9.406  0.003
20231005_0181.fit  2  2460222.60609815  684.840  872.595  B  -9.066  0.003
20231005_0181.fit  3  2460222.60609815  621.727  164.335  B  -8.254  0.005
20231005_0182.fit  1  2460222.60630161  180.689  434.062  V  -10.338  0.003
20231005_0182.fit  2  2460222.60630161  685.720  871.318  V  -9.886  0.003
20231005_0182.fit  3  2460222.60630161  622.733  162.872  V  -9.015  0.006
20231005_0183.fit  1  2460222.60641734  180.291  434.666  R  -10.902  0.003
20231005_0183.fit  2  2460222.60641734  685.602  871.768  R  -10.365  0.004
20231005_0183.fit  3  2460222.60641734  622.550  163.538  R  -9.457  0.007
20231005_0184.fit  1  2460222.60661675  179.740  435.253  B  -9.454  0.003
20231005_0184.fit  2  2460222.60661675  685.124  872.307  B  -9.109  0.003
20231005_0184.fit  3  2460222.60661675  622.096  164.146  B  -8.300  0.005
20231005_0185.fit  1  2460222.60681952  180.516  434.323  V  -10.282  0.003
20231005_0185.fit  2  2460222.60681952  685.762  871.485  V  -9.831  0.003
20231005_0185.fit  3  2460222.60681952  622.816  162.926  V  -8.956  0.006
20231005_0186.fit  1  2460222.60693559  180.418  433.619  R  -10.895  0.003
20231005_0186.fit  2  2460222.60693559  685.474  870.825  R  -10.348  0.004
20231005_0186.fit  3  2460222.60693559  622.490  162.466  R  -9.430  0.007
20231005_0187.fit  1  2460222.60713547  179.910  435.477  B  -9.504  0.003
20231005_0187.fit  2  2460222.60713547  685.170  872.509  B  -9.161  0.003
20231005_0187.fit  3  2460222.60713547  622.085  164.252  B  -8.351  0.005
20231005_0188.fit  1  2460222.60733755  180.437  434.020  V  -10.371  0.003
20231005_0188.fit  2  2460222.60733755  685.490  871.030  V  -9.920  0.003
20231005_0188.fit  3  2460222.60733755  622.555  162.938  V  -9.054  0.005
20231005_0189.fit  1  2460222.60745328  180.044  434.548  R  -10.927  0.003
20231005_0189.fit  2  2460222.60745328  685.403  871.362  R  -10.382  0.004
20231005_0189.fit  3  2460222.60745328  622.434  163.389  R  -9.476  0.006
20231005_0190.fit  1  2460222.60765408  179.961  435.491  B  -9.447  0.003
20231005_0190.fit  2  2460222.60765408  685.053  872.650  B  -9.108  0.003
20231005_0190.fit  3  2460222.60765408  622.073  164.484  B  -8.290  0.005
20231005_0191.fit  1  2460222.60785627  180.468  434.209  V  -10.309  0.003
20231005_0191.fit  2  2460222.60785627  685.712  871.513  V  -9.860  0.003
20231005_0191.fit  3  2460222.60785627  622.599  163.072  V  -8.990  0.006
20231005_0192.fit  1  2460222.607972  179.543  433.830  R  -10.889  0.003
20231005_0192.fit  2  2460222.607972  684.920  870.779  R  -10.353  0.004
20231005_0192.fit  3  2460222.607972  621.831  162.613  R  -9.428  0.007
20231005_0193.fit  1  2460222.6081728  180.010  435.508  B  -9.492  0.003
20231005_0193.fit  2  2460222.6081728  685.239  872.555  B  -9.156  0.003
20231005_0193.fit  3  2460222.6081728  622.234  164.515  B  -8.324  0.005
20231005_0194.fit  1  2460222.60837556  180.252  434.526  V  -10.360  0.003
20231005_0194.fit  2  2460222.60837556  685.488  871.525  V  -9.906  0.003
20231005_0194.fit  3  2460222.60837556  622.426  163.501  V  -9.039  0.005
20231005_0195.fit  1  2460222.60849061  179.900  434.433  R  -10.920  0.003
20231005_0195.fit  2  2460222.60849061  684.987  871.503  R  -10.368  0.004
